"Date","Country","Continent","PopulationCategory","Status","Color","Type","Value"
2022-06-06,"Israel",2,3,"Confirmed","#D6604D","Cumulative Count",4154558
2022-06-06,"Israel",2,3,"Confirmed","#D6604D","Cumulative % of Population",50.7148193359375
2022-06-06,"Israel",2,3,"Confirmed","#D6604D","New Cases",2580
2022-06-06,"Israel",2,3,"Confirmed","#D6604D","New Cases per 10,000",3.1494140625
2022-07-05,"Israel",2,3,"Fatal","#202226","Cumulative Count",10984
2022-07-05,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13408203125
2022-07-05,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-07-05,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-07-04,"Israel",2,3,"Fatal","#202226","Cumulative Count",10984
2022-07-04,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13408203125
2022-07-04,"Israel",2,3,"Fatal","#202226","New Cases",7
2022-07-04,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.008544921875
2022-07-03,"Israel",2,3,"Fatal","#202226","Cumulative Count",10977
2022-07-03,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13399658203125
2022-07-03,"Israel",2,3,"Fatal","#202226","New Cases",-1
2022-07-03,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",-0.001220703125
2022-07-02,"Israel",2,3,"Fatal","#202226","Cumulative Count",10978
2022-07-02,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1340087890625
2022-07-02,"Israel",2,3,"Fatal","#202226","New Cases",20
2022-07-02,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.0244140625
2022-07-01,"Israel",2,3,"Fatal","#202226","Cumulative Count",10958
2022-07-01,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1337646484375
2022-07-01,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-07-01,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-30,"Israel",2,3,"Fatal","#202226","Cumulative Count",10958
2022-06-30,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1337646484375
2022-06-30,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-30,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-29,"Israel",2,3,"Fatal","#202226","Cumulative Count",10958
2022-06-29,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1337646484375
2022-06-29,"Israel",2,3,"Fatal","#202226","New Cases",12
2022-06-29,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.0146484375
2022-06-28,"Israel",2,3,"Fatal","#202226","Cumulative Count",10946
2022-06-28,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1336181640625
2022-06-28,"Israel",2,3,"Fatal","#202226","New Cases",4
2022-06-28,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.0048828125
2022-06-27,"Israel",2,3,"Fatal","#202226","Cumulative Count",10942
2022-06-27,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1335693359375
2022-06-27,"Israel",2,3,"Fatal","#202226","New Cases",2
2022-06-27,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.00244140625
2022-06-26,"Israel",2,3,"Fatal","#202226","Cumulative Count",10940
2022-06-26,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.133544921875
2022-06-26,"Israel",2,3,"Fatal","#202226","New Cases",14
2022-06-26,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.01708984375
2022-06-25,"Israel",2,3,"Fatal","#202226","Cumulative Count",10926
2022-06-25,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1333740234375
2022-06-25,"Israel",2,3,"Fatal","#202226","New Cases",5
2022-06-25,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.006103515625
2022-06-24,"Israel",2,3,"Fatal","#202226","Cumulative Count",10921
2022-06-24,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13331298828125
2022-06-24,"Israel",2,3,"Fatal","#202226","New Cases",10
2022-06-24,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.01220703125
2022-06-23,"Israel",2,3,"Fatal","#202226","Cumulative Count",10911
2022-06-23,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13319091796875
2022-06-23,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-23,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-22,"Israel",2,3,"Fatal","#202226","Cumulative Count",10911
2022-06-22,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13319091796875
2022-06-22,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-22,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-21,"Israel",2,3,"Fatal","#202226","Cumulative Count",10911
2022-06-21,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13319091796875
2022-06-21,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-21,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-20,"Israel",2,3,"Fatal","#202226","Cumulative Count",10911
2022-06-20,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13319091796875
2022-06-20,"Israel",2,3,"Fatal","#202226","New Cases",7
2022-06-20,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.008544921875
2022-06-19,"Israel",2,3,"Fatal","#202226","Cumulative Count",10904
2022-06-19,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13310546875
2022-06-19,"Israel",2,3,"Fatal","#202226","New Cases",8
2022-06-19,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.009765625
2022-06-18,"Israel",2,3,"Fatal","#202226","Cumulative Count",10896
2022-06-18,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1330078125
2022-06-18,"Israel",2,3,"Fatal","#202226","New Cases",14
2022-06-18,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.01708984375
2022-06-17,"Israel",2,3,"Fatal","#202226","Cumulative Count",10882
2022-06-17,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1328369140625
2022-06-17,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-17,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-16,"Israel",2,3,"Fatal","#202226","Cumulative Count",10882
2022-06-16,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1328369140625
2022-06-16,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-16,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-15,"Israel",2,3,"Fatal","#202226","Cumulative Count",10882
2022-06-15,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1328369140625
2022-06-15,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-15,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-14,"Israel",2,3,"Fatal","#202226","Cumulative Count",10882
2022-06-14,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1328369140625
2022-06-14,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-14,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-13,"Israel",2,3,"Fatal","#202226","Cumulative Count",10882
2022-06-13,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1328369140625
2022-06-13,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-13,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-12,"Israel",2,3,"Fatal","#202226","Cumulative Count",10882
2022-06-12,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1328369140625
2022-06-12,"Israel",2,3,"Fatal","#202226","New Cases",11
2022-06-12,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.013427734375
2022-06-11,"Israel",2,3,"Fatal","#202226","Cumulative Count",10871
2022-06-11,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13270263671875
2022-06-11,"Israel",2,3,"Fatal","#202226","New Cases",4
2022-06-11,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.0048828125
2022-06-10,"Israel",2,3,"Fatal","#202226","Cumulative Count",10867
2022-06-10,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13265380859375
2022-06-10,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-10,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-09,"Israel",2,3,"Fatal","#202226","Cumulative Count",10867
2022-06-09,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13265380859375
2022-06-09,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-09,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-08,"Israel",2,3,"Fatal","#202226","Cumulative Count",10867
2022-06-08,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13265380859375
2022-06-08,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-08,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-07,"Israel",2,3,"Fatal","#202226","Cumulative Count",10867
2022-06-07,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.13265380859375
2022-06-07,"Israel",2,3,"Fatal","#202226","New Cases",3
2022-06-07,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0.003662109375
2022-06-06,"Israel",2,3,"Fatal","#202226","Cumulative Count",10864
2022-06-06,"Israel",2,3,"Fatal","#202226","Cumulative % of Population",0.1326171875
2022-06-06,"Israel",2,3,"Fatal","#202226","New Cases",0
2022-06-06,"Israel",2,3,"Fatal","#202226","New Cases per 10,000",0
2022-07-05,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18938771
2022-07-05,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",31.8673582365809
2022-07-05,"Italy",3,2,"Confirmed","#D6604D","New Cases",133015
2022-07-05,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",22.381793706882
2022-07-04,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18805756
2022-07-04,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",31.643540299512
2022-07-04,"Italy",3,2,"Confirmed","#D6604D","New Cases",36885
2022-07-04,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",6.20646138313983
2022-07-03,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18768871
2022-07-03,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",31.5814756856806
2022-07-03,"Italy",3,2,"Confirmed","#D6604D","New Cases",72917
2022-07-03,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",12.2693925626788
2022-07-02,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18695954
2022-07-02,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",31.4587817600538
2022-07-02,"Italy",3,2,"Confirmed","#D6604D","New Cases",85943
2022-07-02,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",14.4612148746424
2022-07-01,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18610011
2022-07-01,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",31.3141696113074
2022-07-01,"Italy",3,2,"Confirmed","#D6604D","New Cases",86900
2022-07-01,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",14.6222446575803
2022-06-30,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18523111
2022-06-30,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",31.1679471647316
2022-06-30,"Italy",3,2,"Confirmed","#D6604D","New Cases",84234
2022-06-30,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",14.1736496718829
2022-06-29,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18438877
2022-06-29,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",31.0262106680128
2022-06-29,"Italy",3,2,"Confirmed","#D6604D","New Cases",95455
2022-06-29,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",16.0617533232374
2022-06-28,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18343422
2022-06-28,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",30.8655931347804
2022-06-28,"Italy",3,2,"Confirmed","#D6604D","New Cases",84161
2022-06-28,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",14.1613663133098
2022-06-27,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18259261
2022-06-27,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",30.7239794716473
2022-06-27,"Italy",3,2,"Confirmed","#D6604D","New Cases",25019
2022-06-27,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",4.20982668685849
2022-06-26,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18234242
2022-06-26,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",30.6818812047787
2022-06-26,"Italy",3,2,"Confirmed","#D6604D","New Cases",49325
2022-06-26,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",8.29968029614673
2022-06-25,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18184917
2022-06-25,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",30.5988844018173
2022-06-25,"Italy",3,2,"Confirmed","#D6604D","New Cases",56873
2022-06-25,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",9.56974591956924
2022-06-24,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18128044
2022-06-24,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",30.5031869426216
2022-06-24,"Italy",3,2,"Confirmed","#D6604D","New Cases",56410
2022-06-24,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",9.49183913848225
2022-06-23,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18071634
2022-06-23,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",30.4082685512367
2022-06-23,"Italy",3,2,"Confirmed","#D6604D","New Cases",57432
2022-06-23,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",9.66380615850581
2022-06-22,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",18014202
2022-06-22,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",30.3116304896517
2022-06-22,"Italy",3,2,"Confirmed","#D6604D","New Cases",54873
2022-06-22,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",9.23321554770318
2022-06-21,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17959329
2022-06-21,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",30.2192983341747
2022-06-21,"Italy",3,2,"Confirmed","#D6604D","New Cases",63264
2022-06-21,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",10.6451287228672
2022-06-20,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17896065
2022-06-20,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",30.112847046946
2022-06-20,"Italy",3,2,"Confirmed","#D6604D","New Cases",16905
2022-06-20,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",2.84452296819788
2022-06-19,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17879160
2022-06-19,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",30.084401817264
2022-06-19,"Italy",3,2,"Confirmed","#D6604D","New Cases",34255
2022-06-19,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",5.76392394413596
2022-06-18,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17844905
2022-06-18,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",30.0267625778226
2022-06-18,"Italy",3,2,"Confirmed","#D6604D","New Cases",34971
2022-06-18,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",5.88440181726401
2022-06-17,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17809934
2022-06-17,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.96791855965
2022-06-17,"Italy",3,2,"Confirmed","#D6604D","New Cases",36170
2022-06-17,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",6.08615177519771
2022-06-16,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17773764
2022-06-16,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.907057041898
2022-06-16,"Italy",3,2,"Confirmed","#D6604D","New Cases",37068
2022-06-16,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",6.23725391216557
2022-06-15,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17736696
2022-06-15,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.8446845027764
2022-06-15,"Italy",3,2,"Confirmed","#D6604D","New Cases",32809
2022-06-15,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",5.5206124852768
2022-06-14,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17703887
2022-06-14,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.7894783779236
2022-06-14,"Italy",3,2,"Confirmed","#D6604D","New Cases",39844
2022-06-14,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",6.70435806831567
2022-06-13,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17664043
2022-06-13,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.7224347972404
2022-06-13,"Italy",3,2,"Confirmed","#D6604D","New Cases",10668
2022-06-13,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",1.79505300353357
2022-06-12,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17653375
2022-06-12,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.7044842672051
2022-06-12,"Italy",3,2,"Confirmed","#D6604D","New Cases",19310
2022-06-12,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",3.24920074036682
2022-06-11,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17634065
2022-06-11,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.6719922598014
2022-06-11,"Italy",3,2,"Confirmed","#D6604D","New Cases",22458
2022-06-11,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",3.778899545684
2022-06-10,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17611607
2022-06-10,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.6342032643446
2022-06-10,"Italy",3,2,"Confirmed","#D6604D","New Cases",22012
2022-06-10,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",3.70385327275787
2022-06-09,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17589595
2022-06-09,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.597164731617
2022-06-09,"Italy",3,2,"Confirmed","#D6604D","New Cases",23534
2022-06-09,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",3.95995288574794
2022-06-08,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17566061
2022-06-08,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.5575652027595
2022-06-08,"Italy",3,2,"Confirmed","#D6604D","New Cases",22925
2022-06-08,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",3.85747938751472
2022-06-07,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17543136
2022-06-07,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.5189904088844
2022-06-07,"Italy",3,2,"Confirmed","#D6604D","New Cases",28547
2022-06-07,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",4.80346626283022
2022-06-06,"Italy",3,2,"Confirmed","#D6604D","Cumulative Count",17514589
2022-06-06,"Italy",3,2,"Confirmed","#D6604D","Cumulative % of Population",29.4709557462561
2022-06-06,"Italy",3,2,"Confirmed","#D6604D","New Cases",8616
2022-06-06,"Italy",3,2,"Confirmed","#D6604D","New Cases per 10,000",1.44977284199899
2022-07-05,"Italy",3,2,"Fatal","#202226","Cumulative Count",168698
2022-07-05,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.283860003365304
2022-07-05,"Italy",3,2,"Fatal","#202226","New Cases",94
2022-07-05,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0158169274777049
2022-07-04,"Italy",3,2,"Fatal","#202226","Cumulative Count",168604
2022-07-04,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.283701834090527
2022-07-04,"Italy",3,2,"Fatal","#202226","New Cases",59
2022-07-04,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0099276459700488
2022-07-03,"Italy",3,2,"Fatal","#202226","Cumulative Count",168545
2022-07-03,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.283602557630826
2022-07-03,"Italy",3,2,"Fatal","#202226","New Cases",57
2022-07-03,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.00959111559818274
2022-07-02,"Italy",3,2,"Fatal","#202226","Cumulative Count",168488
2022-07-02,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.283506646474844
2022-07-02,"Italy",3,2,"Fatal","#202226","New Cases",63
2022-07-02,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0106007067137809
2022-07-01,"Italy",3,2,"Fatal","#202226","Cumulative Count",168425
2022-07-01,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.283400639407707
2022-07-01,"Italy",3,2,"Fatal","#202226","New Cases",72
2022-07-01,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0121150933871782
2022-06-30,"Italy",3,2,"Fatal","#202226","Cumulative Count",168353
2022-06-30,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.283279488473835
2022-06-30,"Italy",3,2,"Fatal","#202226","New Cases",59
2022-06-30,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0099276459700488
2022-06-29,"Italy",3,2,"Fatal","#202226","Cumulative Count",168294
2022-06-29,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.283180212014134
2022-06-29,"Italy",3,2,"Fatal","#202226","New Cases",60
2022-06-29,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0100959111559818
2022-06-28,"Italy",3,2,"Fatal","#202226","Cumulative Count",168234
2022-06-28,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.283079252902574
2022-06-28,"Italy",3,2,"Fatal","#202226","New Cases",69
2022-06-28,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0116102978293791
2022-06-27,"Italy",3,2,"Fatal","#202226","Cumulative Count",168165
2022-06-27,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.282963149924281
2022-06-27,"Italy",3,2,"Fatal","#202226","New Cases",63
2022-06-27,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0106007067137809
2022-06-26,"Italy",3,2,"Fatal","#202226","Cumulative Count",168102
2022-06-26,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.282857142857143
2022-06-26,"Italy",3,2,"Fatal","#202226","New Cases",44
2022-06-26,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.00740366818105334
2022-06-25,"Italy",3,2,"Fatal","#202226","Cumulative Count",168058
2022-06-25,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.282783106175332
2022-06-25,"Italy",3,2,"Fatal","#202226","New Cases",40
2022-06-25,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.00673060743732122
2022-06-24,"Italy",3,2,"Fatal","#202226","Cumulative Count",168018
2022-06-24,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.282715800100959
2022-06-24,"Italy",3,2,"Fatal","#202226","New Cases",51
2022-06-24,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.00858152448258455
2022-06-23,"Italy",3,2,"Fatal","#202226","Cumulative Count",167967
2022-06-23,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.282629984856133
2022-06-23,"Italy",3,2,"Fatal","#202226","New Cases",75
2022-06-23,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0126198889449773
2022-06-22,"Italy",3,2,"Fatal","#202226","Cumulative Count",167892
2022-06-22,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.282503785966684
2022-06-22,"Italy",3,2,"Fatal","#202226","New Cases",50
2022-06-22,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.00841325929665152
2022-06-21,"Italy",3,2,"Fatal","#202226","Cumulative Count",167842
2022-06-21,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.282419653373717
2022-06-21,"Italy",3,2,"Fatal","#202226","New Cases",62
2022-06-21,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0104324415278479
2022-06-20,"Italy",3,2,"Fatal","#202226","Cumulative Count",167780
2022-06-20,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.282315328958438
2022-06-20,"Italy",3,2,"Fatal","#202226","New Cases",59
2022-06-20,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0099276459700488
2022-06-19,"Italy",3,2,"Fatal","#202226","Cumulative Count",167721
2022-06-19,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.282216052498738
2022-06-19,"Italy",3,2,"Fatal","#202226","New Cases",18
2022-06-19,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.00302877334679455
2022-06-18,"Italy",3,2,"Fatal","#202226","Cumulative Count",167703
2022-06-18,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.28218576476527
2022-06-18,"Italy",3,2,"Fatal","#202226","New Cases",45
2022-06-18,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.00757193336698637
2022-06-17,"Italy",3,2,"Fatal","#202226","Cumulative Count",167658
2022-06-17,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.2821100454316
2022-06-17,"Italy",3,2,"Fatal","#202226","New Cases",41
2022-06-17,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.00689887262325425
2022-06-16,"Italy",3,2,"Fatal","#202226","Cumulative Count",167617
2022-06-16,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.282041056705368
2022-06-16,"Italy",3,2,"Fatal","#202226","New Cases",64
2022-06-16,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0107689718997139
2022-06-15,"Italy",3,2,"Fatal","#202226","Cumulative Count",167553
2022-06-15,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.281933366986371
2022-06-15,"Italy",3,2,"Fatal","#202226","New Cases",48
2022-06-15,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.00807672892478546
2022-06-14,"Italy",3,2,"Fatal","#202226","Cumulative Count",167505
2022-06-14,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.281852599697123
2022-06-14,"Italy",3,2,"Fatal","#202226","New Cases",73
2022-06-14,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0122833585731112
2022-06-13,"Italy",3,2,"Fatal","#202226","Cumulative Count",167432
2022-06-13,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.281729766111392
2022-06-13,"Italy",3,2,"Fatal","#202226","New Cases",41
2022-06-13,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.00689887262325425
2022-06-12,"Italy",3,2,"Fatal","#202226","Cumulative Count",167391
2022-06-12,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.281660777385159
2022-06-12,"Italy",3,2,"Fatal","#202226","New Cases",26
2022-06-12,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.00437489483425879
2022-06-11,"Italy",3,2,"Fatal","#202226","Cumulative Count",167365
2022-06-11,"Italy",3,2,"Fatal","#202226","Cumulative % of Population",0.281617028436816
2022-06-11,"Italy",3,2,"Fatal","#202226","New Cases",60
2022-06-11,"Italy",3,2,"Fatal","#202226","New Cases per 10,000",0.0100959111559818
2022-06-10,"Italy",3,2,"Fatal","#202226","Cumulative Count",167305
